4.22622,0.228868,16.6519
4.22435,0.228466,16.6363
4.23384,0.217883,16.6297
4.21935,0.235748,16.635
4.21263,0.2244,16.6331
4.2012,0.220193,16.617
4.21154,0.213089,16.6278
4.2026,0.218343,16.6091
4.2063,0.210082,16.6036
4.20242,0.20672,16.6497
4.20964,0.208336,16.6241
4.21735,0.211161,16.638
4.22414,0.223901,16.6675
4.22505,0.215912,16.6963
4.21836,0.208997,16.6831
4.22001,0.20617,16.706
4.22276,0.187207,16.6827
4.231,0.185931,16.6857
4.22584,0.191333,16.7063
4.2324,0.184816,16.6694
4.243,0.175877,16.6858
4.24807,0.176282,16.702
4.25237,0.167121,16.6955
4.24675,0.187696,16.7067
4.23867,0.173218,16.6896
4.23131,0.180481,16.7076
4.24725,0.193047,16.7118
4.245,0.186574,16.6678
4.24107,0.184931,16.7042
4.24083,0.210596,16.7534
4.23031,0.192313,16.7553
4.22184,0.164701,16.7449
4.21119,0.157187,16.7446
4.21846,0.157902,16.7539
4.21271,0.142962,16.7461
4.21535,0.151814,16.7825
4.20897,0.152918,16.7679
4.19845,0.162069,16.796
4.20292,0.169124,16.7882
4.20598,0.167339,16.7984
4.21017,0.181421,16.7814
4.21559,0.16838,16.7987
4.22722,0.198685,16.814
4.2182,0.180419,16.8135
4.22055,0.185065,16.8052
4.23003,0.210693,16.8192
4.2378,0.236022,16.8197
4.21699,0.257653,16.8637
4.2255,0.24602,16.8279
4.2259,0.245874,16.8364
4.23036,0.251781,16.8324
4.22723,0.240657,16.831
4.23727,0.228879,16.8188
4.23878,0.218591,16.8152
4.15659,0.139141,16.5726
4.24345,0.232416,16.8092
4.25618,0.214998,16.7591
4.2672,0.224643,16.7808
4.26621,0.216933,16.8023
4.27991,0.209163,16.7819
4.26931,0.218505,16.7987
4.25985,0.23249,16.8449
4.27161,0.215293,16.805
4.27521,0.242898,16.8292
4.2713,0.228104,16.8049
4.26991,0.224086,16.811
4.2522,0.228212,16.8657
4.24745,0.235293,16.8652
4.25086,0.223325,16.8262
4.23394,0.223071,16.8326
4.2456,0.224109,16.8217
4.23551,0.241582,16.8863
4.23579,0.21588,16.8559
4.22628,0.22964,16.8876
4.23176,0.216322,16.8582
4.23169,0.217064,16.8555
4.237,0.233824,16.9014
4.23333,0.23733,16.8824
4.24159,0.236267,16.8872
4.23133,0.244831,16.8824
4.23132,0.251285,16.8812
4.22252,0.242854,16.8772
4.21925,0.248335,16.9074
4.22272,0.260062,16.9128
4.21789,0.248122,16.928
4.22188,0.253192,16.9065
4.21799,0.247646,16.9054
4.22589,0.256221,16.9052
4.23196,0.248239,16.9067
4.24981,0.252875,16.8995
4.25186,0.261459,16.9063
4.24306,0.251965,16.8961
4.2581,0.235608,16.8759
4.25393,0.239099,16.8987
4.26486,0.241436,16.91
4.2506,0.249476,16.8922
4.23504,0.253279,16.9403
4.25211,0.265223,16.9231
4.25452,0.282331,16.934
4.25622,0.272093,16.9159
4.2516,0.272133,16.9536
4.24997,0.277501,16.9281
4.26057,0.291386,16.9526
4.26323,0.293577,16.9561
4.25321,0.293637,16.9661
4.25763,0.292011,16.9606
4.2668,0.284793,16.9412
4.27218,0.293366,16.9658
4.26271,0.290728,16.9722
4.27229,0.292088,16.986
4.26739,0.283069,16.9413
4.27241,0.28548,16.9495
4.27364,0.283576,16.9452
4.2537,0.273978,16.9623
4.2473,0.27444,16.9171
4.24458,0.265712,16.9074
4.2365,0.269863,16.9364
4.23565,0.279682,16.913
4.23095,0.293331,16.9236
