7.81519,-2.11019,22.182
7.83164,-2.10817,22.2113
7.79356,-2.11927,22.1107
7.78283,-2.13188,22.1233
7.78693,-2.1749,22.2138
7.80761,-2.17156,22.2373
7.74164,-2.16748,22.1456
7.75245,-2.14951,22.0973
7.73802,-2.16614,22.1071
7.78577,-2.19438,22.2185
7.78019,-2.18019,22.2607
7.83984,-2.19773,22.422
7.81343,-2.14994,22.3032
7.80294,-2.14184,22.2002
7.851,-2.17237,22.4214
7.85181,-2.10344,22.2883
7.85579,-2.12548,22.3684
7.85385,-2.11984,22.3298
7.84275,-2.14147,22.3662
7.87226,-2.11319,22.3579
7.85767,-2.11234,22.3816
7.83754,-2.09075,22.2637
7.88892,-2.10483,22.529
7.90698,-2.12269,22.5687
7.88063,-2.08596,22.3777
7.91568,-2.10251,22.5345
7.90205,-2.08643,22.4813
7.86263,-2.09767,22.3401
7.86983,-2.06702,22.3509
7.87561,-2.13051,22.4874
7.84465,-2.12991,22.354
7.86802,-2.10479,22.4002
7.85569,-2.11089,22.3792
7.82014,-2.0921,22.2697
7.89032,-2.13191,22.4595
7.87264,-2.17643,22.4229
7.87968,-2.18361,22.4028
7.89247,-2.16853,22.4568
7.87604,-2.15269,22.3047
7.95111,-2.16755,22.4374
7.91206,-2.16611,22.3587
7.91857,-2.17555,22.3138
7.93033,-2.16858,22.3618
7.93992,-2.17607,22.3742
7.96183,-2.19355,22.4375
7.96742,-2.20157,22.4509
7.98342,-2.20281,22.5048
8.03534,-2.22073,22.6789
8.04916,-2.25394,22.7572
8.02846,-2.25409,22.699
8.03369,-2.24675,22.6893
7.98632,-2.28546,22.647
8.05988,-2.30973,22.7919
8.01005,-2.29242,22.6832
7.91111,-2.25603,22.3724
7.93193,-2.26847,22.4893
7.96251,-2.31058,22.6713
7.97432,-2.32914,22.7147
7.96511,-2.34657,22.701
7.88681,-2.33471,22.4773
7.9224,-2.34429,22.5481
7.98919,-2.37656,22.7814
8.00694,-2.36751,22.7771
7.98455,-2.35178,22.7035
7.96661,-2.36545,22.6196
8.00834,-2.41687,22.811
7.99557,-2.3792,22.7359
7.96137,-2.37431,22.5783
7.96579,-2.36471,22.668
7.97725,-2.38725,22.6608
7.97835,-2.38797,22.6893
7.95641,-2.36984,22.6058
7.9496,-2.38309,22.5373
7.96704,-2.40935,22.6702
7.95418,-2.38181,22.5328
