8.61212,-2.28781,37.2243
8.73153,-2.3099,37.8494
8.81893,-2.31385,38.3909
8.79077,-2.33928,38.1943
8.88539,-2.31235,38.8251
9.00118,-2.46412,39.456
9.12599,-2.47806,40.1204
9.09134,-2.47374,39.9798
9.11038,-2.44184,39.9388
9.07927,-2.54808,40.1885
9.15466,-2.5112,40.2214
9.07186,-2.48891,40.0749
9.09109,-2.47172,40.2341
9.10112,-2.42331,40.11
9.09049,-2.52549,40.2083
9.12503,-2.53008,40.2302
9.01166,-2.52638,39.7646
9.03334,-2.51063,39.9247
8.91419,-2.53345,39.2534
9.01525,-2.53982,40.1103
8.97794,-2.56636,39.7813
8.90668,-2.53106,39.3986
8.83384,-2.52156,38.9914
8.8168,-2.46545,38.6471
8.81209,-2.54227,38.7725
8.78268,-2.49891,38.7329
8.814,-2.45617,38.0992
8.90258,-2.46791,38.4744
8.75559,-2.40821,37.4907
8.77386,-2.37528,37.7622
8.90547,-2.4581,38.6642
8.86117,-2.47854,38.2205
8.80419,-2.43837,38.1382
8.73231,-2.44348,37.9593
8.81202,-2.49105,38.3725
8.57293,-2.30903,37.1458
8.74814,-2.44005,38.2327
8.60955,-2.3654,37.2472
8.50598,-2.33862,36.8088
8.67287,-2.38473,37.5033
8.62122,-2.36357,36.8989
8.64432,-2.27647,37.3467
8.71152,-2.4173,37.4949
8.7685,-2.42639,37.7723
8.53994,-2.3255,36.619
8.70066,-2.44885,37.6468
8.54435,-2.35989,36.9026
8.63693,-2.45273,37.6132
8.7625,-2.49992,38.5836
8.68055,-2.4933,37.9745
8.76153,-2.48041,38.2004
8.38917,-2.56051,34.6409
8.34326,-2.50679,34.4372
8.4049,-2.53191,34.7497
8.35981,-2.56525,34.528
8.77154,-2.50469,38.3894
8.3187,-2.59679,34.298
8.33949,-2.57166,34.0489
8.30738,-2.54617,33.9823
8.77543,-2.52881,38.5585
8.62024,-2.41845,37.6859
8.31393,-2.5603,34.1472
8.81043,-2.49356,38.5508
8.39985,-2.68572,34.2911
8.86059,-2.51721,38.4779
8.85405,-2.59302,38.4199
8.86026,-2.54621,38.5214
