4.4979,0.429507,22.5232
4.49788,0.432418,22.5743
4.49009,0.419477,22.5418
4.5061,0.41661,22.584
4.50212,0.420567,22.6123
4.50021,0.399251,22.5062
4.45639,0.402485,22.4132
4.46183,0.411838,22.4924
4.45957,0.414743,22.4726
4.45551,0.427879,22.4598
4.4509,0.410513,22.439
4.3497,0.110232,21.912
4.47556,0.403127,22.4923
4.4918,0.421987,22.4584
4.505,0.426978,22.4585
4.50113,0.44598,22.4493
4.49782,0.442928,22.4354
4.48396,0.450542,22.4611
4.49316,0.443648,22.4254
4.47652,0.444275,22.4173
4.36624,0.174375,21.9176
4.48671,0.438358,22.4467
4.47162,0.424345,22.5132
4.47889,0.418682,22.5173
4.5015,0.420529,22.4853
4.50798,0.418789,22.5214
4.48874,0.392069,22.4859
4.49982,0.399245,22.5266
4.34105,0.374358,22.6088
4.32925,0.366592,22.6656
4.36543,0.347782,22.6094
4.24597,0.0633767,22.0758
4.37388,0.371672,22.6511
4.37515,0.342197,22.6346
4.37664,0.355422,22.6601
4.36053,0.339112,22.6551
4.34912,0.333694,22.74
4.34202,0.314694,22.6472
4.33171,0.297472,22.6342
4.35339,0.302954,22.5969
4.32819,0.292391,22.7313
4.33888,0.294231,22.7425
4.34482,0.301885,22.6758
4.34148,0.27981,22.5813
4.32802,0.288604,22.6694
4.33074,0.274382,22.6575
4.35288,0.277785,22.5816
4.34816,0.280203,22.695
4.33649,0.28393,22.7246
4.33662,0.284409,22.7154
4.44335,0.328367,22.6903
4.42427,0.342427,22.6733
4.42754,0.357645,22.6997
4.43972,0.343274,22.6738
4.42923,0.351081,22.7044
4.43015,0.325676,22.667
4.42082,0.321706,22.7283
4.40848,0.321385,22.7363
4.40229,0.310949,22.7899
4.42357,0.337919,22.833
4.42063,0.320575,22.7724
4.43148,0.309171,22.7852
4.42055,0.317323,22.8127
4.42409,0.309466,22.7666
4.43516,0.293441,22.7917
4.41522,0.300981,22.7658
4.41914,0.299877,22.7389
4.43052,0.293933,22.772
4.43259,0.278907,22.7575
4.40424,0.291126,22.7197
4.41444,0.313823,22.848
4.41144,0.295542,22.7819
4.40442,0.289409,22.7401
4.40867,0.295477,22.8683
4.41403,0.277992,22.8612
4.43352,0.283559,22.7885
4.4225,0.27378,22.8221
4.4273,0.267152,22.7715
4.43193,0.288212,22.8318
4.44076,0.271919,22.8336
4.4288,0.287246,22.8339
4.42166,0.283778,22.8535
4.44078,0.29199,22.8001
