4.50416,0.239801,22.2874
4.51601,0.231471,22.2379
4.5075,0.244613,22.2883
4.50074,0.240298,22.4
4.48754,0.229617,22.2669
4.47012,0.238068,22.2664
4.47355,0.216329,22.2982
4.35771,-0.0673813,21.7661
4.45683,0.234256,22.2929
4.32971,-0.0582778,21.7982
4.34514,-0.0610449,21.7611
4.47689,0.231548,22.3118
4.48849,0.222232,22.3608
4.36055,-0.0710045,21.8105
4.4754,0.215708,22.3256
4.48237,0.236715,22.2842
4.35719,-0.0733756,21.8062
4.46145,0.217238,22.3924
4.46371,0.203037,22.3002
4.33855,-0.0623838,21.864
4.45045,0.236229,22.4187
4.33599,-0.0386419,21.9418
4.45583,0.240202,22.3706
4.44054,0.237404,22.4379
4.46035,0.210178,22.3869
4.45419,0.232139,22.4243
4.44854,0.23432,22.5273
4.44429,0.228465,22.4089
4.47048,0.222893,22.4222
4.43724,0.244653,22.3866
4.43492,0.242069,22.4023
4.23533,-0.0210888,21.4688
4.43385,0.235089,22.3978
4.42094,0.258,22.4206
4.43416,0.233042,22.4011
4.44138,0.229037,22.4171
4.42772,0.221196,22.4674
4.42875,0.244873,22.4473
4.4171,0.231893,22.4208
4.309,-0.0751529,21.8975
4.43998,0.234167,22.4862
4.45511,0.211756,22.4998
4.43268,0.209138,22.4831
4.43261,0.196106,22.4733
4.43284,0.207655,22.5073
4.43362,0.223645,22.4445
4.30985,-0.0870174,21.9671
4.40896,0.224162,22.4775
4.41577,0.229455,22.5843
4.2804,-0.0568773,21.9819
4.27135,-0.0769362,21.9473
4.38909,0.223369,22.5239
4.41916,0.22351,22.4372
4.4222,0.231006,22.5116
4.41514,0.235363,22.5171
4.44316,0.217267,22.4784
4.43063,0.214777,22.4591
4.42919,0.22551,22.4583
4.41961,0.20922,22.4688
4.42626,0.223648,22.5324
4.41411,0.228724,22.4617
4.41155,0.21061,22.5058
4.423,0.215914,22.4636
4.42247,0.214198,22.4419
4.40485,0.219561,22.4883
4.40762,0.20379,22.5335
4.42122,0.215043,22.4764
4.4174,0.204019,22.4644
4.41944,0.204072,22.4271
4.41453,0.191441,22.4069
4.3994,0.197976,22.4307
4.4161,0.185985,22.5325
4.41325,0.190945,22.5363
4.41818,0.183063,22.3989
4.41574,0.183558,22.516
4.40186,0.218402,22.526
4.41172,0.209142,22.6735
4.41596,0.195438,22.6445
4.4251,0.195028,22.5993
4.41901,0.179861,22.5434
4.41503,0.17798,22.5733
4.40422,0.192048,22.6434
4.4114,0.194561,22.5871
4.40583,0.194465,22.6456
4.40997,0.196765,22.664
4.41333,0.180185,22.5377
4.28388,-0.0977493,22.1225
4.42647,0.186391,22.6103
4.41393,0.193323,22.6496
4.41597,0.203573,22.7438
4.41395,0.203431,22.6312
4.41412,0.203009,22.7074
4.41458,0.213759,22.7438
4.41924,0.210186,22.7202
4.43776,0.208745,22.6675
4.43688,0.21947,22.7034
4.43208,0.186238,22.6475
4.41095,0.183026,22.6966
4.41643,0.187306,22.6776
4.40959,0.203636,22.7424
4.40472,0.205202,22.7818
4.26315,-0.0902221,22.2288
4.40444,0.203833,22.7533
4.41138,0.195229,22.6584
4.41646,0.192544,22.7092
4.30516,-0.088755,22.1391
4.4139,0.173979,22.5935
4.40792,0.187453,22.5579
4.40625,0.172583,22.4938
4.39143,0.203711,22.6091
4.40642,0.207513,22.5772
4.41258,0.209538,22.6044
4.41356,0.197057,22.6086
4.41789,0.219461,22.6301
4.43656,0.189975,22.5668
4.42313,0.195688,22.6588
4.4403,0.2016,22.6418
4.45333,0.200004,22.6159
4.45379,0.207941,22.773
4.45623,0.180817,22.619
4.43263,0.190727,22.592
4.44078,0.178563,22.6959
4.43161,0.195906,22.7496
4.3236,-0.105257,22.124
4.43449,0.203994,22.8292
4.43328,0.205068,22.7006
4.44584,0.184752,22.6653
4.44669,0.21572,22.724
4.44466,0.230301,22.8029
4.4456,0.205876,22.703
4.44602,0.206159,22.6252
4.43502,0.192223,22.7382
4.43234,0.190125,22.7644
4.44423,0.197969,22.7108
4.43007,0.214109,22.7687
4.66077,0.187283,22.6366
4.66793,0.16129,22.5299
4.64404,0.149109,22.5267
4.65443,0.152554,22.5689
4.64279,0.136547,22.4667
4.63707,0.145895,22.4557
4.64066,0.118416,22.4472
4.63676,0.126847,22.5144
4.50777,-0.166235,21.985
4.6588,0.0974483,22.6049
4.66851,0.0946542,22.6638
4.672,0.0753079,22.7359
4.4978,0.181355,23.0706
4.51451,0.162698,22.8678
4.51565,0.136331,23.1081
4.5031,0.116157,23.0915
4.51654,0.115034,23.1708
4.50625,0.161032,23.2327
4.53225,0.171949,23.2658
4.50126,0.146148,23.228
4.51601,0.166324,23.2249
4.50738,0.161112,23.0796
4.49694,0.147297,23.0892
