4.53567,0.546295,28.1218
4.53848,0.527852,28.1075
4.54204,0.517798,28.0736
4.57176,0.546294,28.1521
4.54634,0.515124,27.9085
4.55149,0.54633,28.1984
4.54504,0.543945,28.0964
4.55895,0.516943,28.2313
4.52475,0.511035,28.1942
4.56509,0.481659,28.1315
4.52381,0.507442,27.9918
4.48527,0.479665,27.9121
4.45702,0.506218,27.8111
4.39281,0.574845,28.2096
4.43273,0.530457,28.0673
4.42757,0.549717,28.367
4.431,0.526665,28.1625
4.47664,0.496445,28.0322
4.44887,0.522718,28.2835
4.46334,0.479479,28.2043
4.47136,0.482958,28.2764
4.484,0.487973,28.4596
4.48819,0.534535,28.5392
4.50456,0.528913,28.5648
4.50671,0.488891,28.5427
4.50802,0.524678,28.5189
4.52945,0.504639,28.3329
4.51785,0.569717,28.5283
4.52089,0.59601,28.7982
4.45491,0.664752,28.4398
4.47813,0.64615,28.4415
4.46489,0.626862,28.3277
4.47151,0.632167,28.3947
4.49251,0.601493,28.2576
4.47889,0.614051,28.4222
4.49476,0.658765,28.4419
4.49356,0.620285,28.2676
4.45494,0.615947,28.3598
4.48664,0.670685,28.4428
4.46011,0.584109,28.138
4.46103,0.634333,28.3939
4.26389,0.199551,27.2409
4.46971,0.656371,28.3903
4.46118,0.617825,28.2205
4.46297,0.650215,28.3173
4.4616,0.632081,28.4011
4.48082,0.625576,28.3328
4.50771,0.643983,28.4664
4.45757,0.609366,28.1718
4.50092,0.658257,28.4694
4.51711,0.622743,28.418
4.49504,0.591709,28.2129
4.50835,0.62863,28.4426
4.491,0.594323,28.3103
4.50002,0.614939,28.3404
4.48304,0.597534,28.1979
4.48402,0.630257,28.3288
4.46964,0.573031,28.2093
4.4728,0.5892,28.3021
4.50766,0.616948,28.406
4.49656,0.605482,28.2799
4.47843,0.595632,28.2308
4.49146,0.585389,28.2555
4.6534,0.614577,28.3075
4.72929,0.581934,28.3367
4.75559,0.632167,28.5734
4.76985,0.607268,28.321
4.7664,0.580459,28.2946
4.7628,0.601393,28.3303
4.73939,0.639231,28.4027
4.75287,0.660313,28.6841
4.74573,0.646908,28.3609
4.76734,0.632016,28.4741
4.77222,0.563677,28.3544
4.75405,0.610616,28.3658
4.62969,0.669338,28.7386
